,host_since,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,cleaning_fee,extra_people,minimum_nights,maximum_nights
16258,20171220.0,-33.877640960469115,151.18763611205475,2.0,1.0,1.0,1.0,115.0,0.0,0.0,1.0,1125.0
16259,20161121.0,-33.8783394580176,151.10413355063437,2.0,1.0,0.0,1.0,50.0,0.0,0.0,2.0,1125.0
16260,20140203.0,-33.721228480796,151.29714967145182,4.0,1.0,2.0,2.0,181.0,110.0,0.0,2.0,1125.0
16261,20171220.0,-33.863658989588544,151.04571638083289,2.0,1.0,1.0,1.0,150.0,0.0,0.0,1.0,1125.0
16262,20150118.0,-33.83339957081266,151.20370494895238,2.0,1.0,0.0,1.0,65.0,60.0,6.0,1.0,1125.0
16263,20141128.0,-33.80422283062053,151.28815512918945,2.0,1.0,1.0,1.0,84.0,20.0,0.0,1.0,8.0
16264,20170815.0,-33.88682247497085,151.1783999218,1.0,1.0,1.0,1.0,50.0,0.0,0.0,7.0,60.0
16265,20171221.0,-33.87353669223782,151.21999546880699,2.0,1.0,1.0,1.0,120.0,0.0,0.0,20.0,1125.0
16266,20160424.0,-33.89691703608637,151.2705010025452,2.0,1.0,1.0,1.0,70.0,0.0,0.0,9.0,9.0
16267,20131128.0,-33.90882947403089,151.22129726541903,1.0,1.0,1.0,1.0,61.0,0.0,30.0,1.0,1125.0
16268,20171019.0,-33.8899976109318,151.23897381309803,2.0,3.0,1.0,1.0,57.0,0.0,0.0,3.0,1125.0
16269,20160313.0,-33.87697914921922,151.21446216576572,4.0,1.0,1.0,2.0,177.0,90.0,0.0,1.0,30.0
16270,20171019.0,-33.889670645249446,151.23752818153142,2.0,3.0,1.0,2.0,61.0,0.0,0.0,3.0,1125.0
16271,20171221.0,-33.88999850781959,151.26818024358676,1.0,1.5,1.0,1.0,80.0,0.0,0.0,4.0,6.0
16272,20160524.0,-33.90258700448827,151.2021616695742,2.0,1.5,1.0,1.0,102.0,0.0,0.0,1.0,10.0
16273,20150307.0,-33.79691576238218,151.2847653963011,2.0,1.0,0.0,1.0,90.0,0.0,0.0,12.0,12.0
16274,20160913.0,-33.79781528281162,151.2725240616456,2.0,1.0,1.0,1.0,90.0,0.0,0.0,5.0,12.0
16275,20171221.0,-33.905672723209,151.26675321790268,2.0,1.0,1.0,1.0,61.0,0.0,0.0,2.0,1125.0
16276,20171220.0,-33.877801858333214,151.1895777095848,2.0,1.0,0.0,1.0,181.0,0.0,0.0,1.0,1125.0
16277,20140123.0,-33.892739282468604,151.2717063188034,2.0,1.0,1.0,1.0,81.0,80.0,0.0,1.0,1125.0
16278,20170413.0,-33.77262538762939,151.27920889202466,4.0,1.0,2.0,2.0,181.0,80.0,0.0,1.0,1125.0
16279,20141208.0,-33.88355675971323,151.27826098200975,2.0,1.0,1.0,1.0,100.0,0.0,0.0,3.0,7.0
16280,20151006.0,-33.9152166008421,151.25042200844558,2.0,1.0,0.0,1.0,120.0,30.0,0.0,2.0,1125.0
16281,20160425.0,-33.89965662396924,151.20977532037676,4.0,1.0,1.0,2.0,151.0,30.0,20.0,1.0,1125.0
16282,20141228.0,-33.82781292026532,151.1994157085473,6.0,2.0,2.0,2.0,163.0,38.0,0.0,2.0,11.0
16283,20160318.0,-33.90378564631618,151.21039218783164,2.0,1.0,1.0,1.0,65.0,0.0,0.0,1.0,8.0
16284,20170127.0,-33.880652442633,151.2155127201806,2.0,1.0,0.0,1.0,190.0,30.0,0.0,2.0,10.0
16285,20141001.0,-33.89470096504856,151.15242932370174,2.0,1.0,1.0,1.0,85.0,25.0,10.0,1.0,1125.0
16286,20151124.0,-33.93994270934226,151.13618096512653,3.0,1.0,1.0,1.0,85.0,0.0,0.0,5.0,12.0
16287,20170228.0,-33.890079053631034,151.196865895347,2.0,1.0,1.0,1.0,100.0,15.0,25.0,1.0,1125.0
16288,20161110.0,-33.92194097654414,151.18426219631246,1.0,1.0,1.0,1.0,50.0,30.0,0.0,1.0,1125.0
16289,20171221.0,-33.880395748997266,151.209726418048,2.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,1125.0
16290,20120531.0,-33.897873973517626,151.26661391541225,2.0,1.0,1.0,1.0,181.0,0.0,0.0,3.0,6.0
16291,20171221.0,-33.9207465621383,151.21911115668937,4.0,2.0,2.0,3.0,100.0,211.0,0.0,2.0,60.0
16292,20160529.0,-33.86207913150406,151.2785078418876,2.0,1.0,1.0,1.0,170.0,115.0,25.0,2.0,1124.0
16293,20110412.0,-33.91673339551221,151.24280167608566,1.0,1.0,5.0,1.0,44.0,0.0,0.0,1.0,6.0
16294,20171217.0,-33.86933240833826,151.1927922985569,5.0,1.0,2.0,3.0,181.0,120.0,30.0,30.0,60.0
16295,20100927.0,-33.895972531666324,151.15314433114202,2.0,1.0,1.0,1.0,88.0,125.0,0.0,1.0,1125.0
16296,20160209.0,-33.914068051383666,151.2462397208933,5.0,1.0,2.0,3.0,150.0,0.0,30.0,2.0,7.0
16297,20171221.0,-33.837296401225984,151.20938725640232,2.0,1.0,1.0,1.0,80.0,300.0,0.0,1.0,2.0
16298,20150608.0,-33.89327653547763,151.25801047916227,2.0,1.0,1.0,1.0,116.0,30.0,0.0,3.0,1125.0
16299,20170307.0,-33.874955051974204,151.2036293382346,3.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,1125.0
16300,20171221.0,-33.91447697676133,151.15200393536912,3.0,1.0,1.0,1.0,100.0,0.0,0.0,3.0,14.0
16301,20130706.0,-33.88700407034527,151.27641377945352,2.0,1.0,1.0,1.0,94.0,30.0,20.0,2.0,7.0
16302,20170729.0,-33.82541164792245,151.22862719649262,1.0,1.5,1.0,1.0,30.0,0.0,0.0,21.0,28.0
16303,20171126.0,-33.90522465756196,151.20670431682797,4.0,2.0,2.0,2.0,144.0,110.0,50.0,2.0,1125.0
16304,20170928.0,-33.79784260901813,151.27597723175026,4.0,1.0,1.0,2.0,150.0,0.0,0.0,3.0,1125.0
16305,20150126.0,-33.879922529749216,151.21451505994733,3.0,1.0,0.0,1.0,100.0,99.0,40.0,1.0,1125.0
16306,20160730.0,-33.87432556553899,151.22581773766711,3.0,1.0,2.0,2.0,160.0,0.0,0.0,5.0,1125.0
16307,20160727.0,-33.836361760199864,151.2074287734909,4.0,1.0,1.0,2.0,142.0,80.0,10.0,1.0,1125.0
16308,20130206.0,-33.90673254438677,151.2641294490521,2.0,1.0,1.0,1.0,50.0,0.0,10.0,2.0,1125.0
16309,20150128.0,-33.88595684662207,151.28212533847417,3.0,1.5,1.0,2.0,85.0,35.0,15.0,1.0,1125.0
16310,20160918.0,-33.91498012550685,151.2516029248664,2.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,1125.0
16311,20150526.0,-33.78779647449074,151.28516452947463,2.0,1.0,1.0,1.0,75.0,0.0,0.0,2.0,1125.0
16312,20171222.0,-33.90647630179477,151.23328770423987,2.0,1.0,1.0,1.0,90.0,0.0,0.0,1.0,30.0
16313,20150615.0,-34.05824746666397,151.15115887403087,2.0,1.0,1.0,1.0,57.0,25.0,0.0,1.0,1125.0
16314,20141026.0,-33.879121174498245,151.21572977786238,2.0,1.0,1.0,1.0,100.0,75.0,50.0,2.0,30.0
16315,20140203.0,-33.72250099727309,151.2970163259633,1.0,1.0,1.0,1.0,90.0,30.0,0.0,1.0,1125.0
16316,20141215.0,-34.05488167190259,151.15258120679732,2.0,1.0,1.0,1.0,57.0,30.0,0.0,3.0,1125.0
16317,20140919.0,-33.87781911257909,151.2173211689889,4.0,1.0,1.0,3.0,150.0,60.0,10.0,1.0,90.0
16318,20160515.0,-33.88245043619649,151.2022074630247,2.0,2.0,1.0,2.0,40.0,0.0,0.0,3.0,1125.0
16319,20171222.0,-33.78088584366098,151.113397971294,2.0,1.0,1.0,1.0,35.0,0.0,0.0,3.0,50.0
16320,20160524.0,-33.90335354878627,151.20607350200115,2.0,1.0,1.0,1.0,70.0,15.0,0.0,1.0,31.0
16321,20151116.0,-33.820040142721865,151.00337194861174,2.0,1.0,1.0,2.0,100.0,0.0,0.0,2.0,50.0
16322,20141027.0,-33.90237456817183,151.19995109658902,2.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,1125.0
16323,20110522.0,-33.884962346286876,151.18219060056006,2.0,1.0,1.0,1.0,80.0,20.0,0.0,3.0,1125.0
16324,20160612.0,-33.91507134953165,150.91200144311296,6.0,1.0,0.0,3.0,111.0,10.0,20.0,2.0,30.0
16325,20171222.0,-33.968089562487826,151.09625406811503,6.0,2.0,3.0,4.0,155.0,125.0,0.0,2.0,1125.0
16326,20160922.0,-33.785407527530985,151.2876907488686,2.0,1.0,1.0,1.0,175.0,70.0,0.0,5.0,1125.0
16327,20171222.0,-33.88107958002993,151.2158364331466,2.0,1.0,0.0,1.0,120.0,30.0,0.0,3.0,31.0
16328,20141230.0,-33.79787471601818,151.17747079780418,2.0,1.0,1.0,2.0,84.0,0.0,0.0,14.0,60.0
16329,20170911.0,-33.793123246668486,151.0029128193066,2.0,1.0,1.0,2.0,69.0,30.0,20.0,1.0,7.0
16330,20151225.0,-33.88972035519339,151.2424066606436,1.0,1.0,1.0,1.0,44.0,0.0,0.0,10.0,10.0
16331,20161023.0,-33.9103160776982,151.10367597316582,2.0,1.0,1.0,1.0,80.0,35.0,20.0,3.0,1125.0
16332,20160417.0,-33.895029192836354,151.1829114572299,2.0,1.0,1.0,1.0,61.0,20.0,20.0,2.0,14.0
16333,20170415.0,-33.895503081749816,151.2527529776163,2.0,1.0,1.0,1.0,63.0,0.0,0.0,2.0,1125.0
16334,20150624.0,-33.94343207920732,151.24467601932733,4.0,1.0,2.0,2.0,150.0,70.0,0.0,3.0,1125.0
16335,20110704.0,-33.87434496203147,151.22607710983198,2.0,1.0,1.0,2.0,129.0,80.0,25.0,4.0,25.0
16336,20171223.0,-33.910178986300885,151.22202800546,3.0,1.0,2.0,3.0,129.0,80.0,0.0,3.0,42.0
16337,20120607.0,-33.890683430036866,151.26301094637986,2.0,1.0,1.0,1.0,155.0,0.0,0.0,21.0,28.0
16338,20171022.0,-33.881410919868465,151.2021128549953,2.0,1.0,0.0,1.0,67.0,0.0,0.0,1.0,1125.0
16339,20130826.0,-33.68227448151657,151.2874294212286,1.0,1.0,1.0,1.0,181.0,30.0,20.0,2.0,1125.0
16340,20170626.0,-33.90048757896016,151.20255492945947,3.0,1.0,1.0,2.0,90.0,10.0,20.0,1.0,1125.0
16341,20161116.0,-33.953926707649366,151.1983621021963,2.0,1.0,1.0,2.0,50.0,6.0,0.0,1.0,1125.0
16342,20171223.0,-33.92407885404017,151.02434435050068,1.0,1.0,1.0,1.0,65.0,0.0,0.0,3.0,1125.0
16343,20161222.0,-33.91695628651941,151.24962754635482,2.0,1.0,0.0,1.0,100.0,30.0,0.0,2.0,30.0
16344,20140513.0,-33.8875530036987,151.10777239103442,1.0,1.0,1.0,1.0,40.0,40.0,0.0,5.0,1125.0
16345,20160120.0,-33.75466224178858,151.28018061045705,2.0,1.0,1.0,1.0,100.0,0.0,0.0,2.0,1125.0
16346,20161221.0,-33.880474939878795,151.19548751517158,1.0,1.0,1.0,1.0,40.0,0.0,0.0,2.0,1125.0
16347,20160618.0,-33.891615605784835,151.27139209610297,2.0,1.0,1.0,1.0,195.0,0.0,0.0,3.0,18.0
16348,20150428.0,-33.899062841673086,151.21280535639522,2.0,1.5,1.0,2.0,63.0,0.0,0.0,7.0,1125.0
16349,20171129.0,-33.730717486860144,151.00212607662854,1.0,1.0,1.0,1.0,26.0,10.0,10.0,1.0,1125.0
16350,20171223.0,-33.824508873364216,151.07721581354897,2.0,1.0,1.0,2.0,49.0,0.0,6.0,1.0,10.0
16351,20160325.0,-33.886299186072826,151.27570625096138,1.0,2.0,1.0,1.0,55.0,0.0,30.0,7.0,31.0
16352,20171224.0,-33.961546829559325,151.1059251214227,1.0,1.0,1.0,1.0,80.0,0.0,0.0,1.0,1125.0
16353,20150618.0,-33.84610357107359,151.2106322127719,4.0,1.0,2.0,2.0,194.0,0.0,20.0,5.0,22.0
16354,20160119.0,-33.907163107573325,151.20382433168612,2.0,1.0,1.0,1.0,98.0,30.0,30.0,2.0,1125.0
16355,20160716.0,-33.87837410570212,151.19512563114156,1.0,1.0,0.0,1.0,40.0,30.0,0.0,2.0,30.0
16356,20171224.0,-33.942237915719126,151.2631490235598,2.0,1.0,1.0,1.0,65.0,35.0,0.0,2.0,30.0
16357,20171205.0,-33.892037245575274,151.192206340345,1.0,2.0,1.0,1.0,70.0,0.0,0.0,1.0,1125.0
16358,20160728.0,-33.92319118398563,151.23387009833132,2.0,1.0,1.0,1.0,43.0,0.0,20.0,1.0,30.0
16359,20160404.0,-33.80302632720622,151.28669864318448,1.0,1.0,1.0,1.0,150.0,0.0,0.0,1.0,21.0
16360,20150806.0,-33.88333348848675,151.27773400541756,2.0,0.5,1.0,1.0,61.0,0.0,0.0,3.0,1125.0
16361,20161207.0,-33.8964093535242,151.2151386097302,2.0,1.0,1.0,1.0,120.0,30.0,50.0,2.0,7.0
16362,20161222.0,-33.87693769812529,151.22103206346927,2.0,1.0,1.0,1.0,170.0,130.0,0.0,21.0,90.0
16363,20171224.0,-33.809037052281795,151.09357968299244,1.0,1.0,1.0,1.0,30.0,0.0,0.0,4.0,15.0
16364,20150103.0,-33.89320217128987,151.19108726209222,2.0,2.0,1.0,1.0,75.0,10.0,30.0,1.0,14.0
16365,20121210.0,-33.86866722524717,151.21855199532243,2.0,1.0,1.0,1.0,150.0,50.0,0.0,2.0,1125.0
16366,20150804.0,-33.8884447549597,151.2664008534924,1.0,1.5,1.0,1.0,75.0,0.0,0.0,5.0,1125.0
16367,20160611.0,-33.88456810605809,151.1828687816067,1.0,3.0,1.0,1.0,30.0,0.0,0.0,1.0,1125.0
16368,20141020.0,-33.95530653596233,151.15276815218772,2.0,1.0,1.0,1.0,35.0,20.0,25.0,1.0,7.0
16369,20140708.0,-33.93187934545055,151.13965887330602,2.0,1.0,1.0,1.0,61.0,10.0,30.0,1.0,30.0
16370,20171224.0,-33.7545249921249,151.14834441892455,2.0,1.5,0.0,1.0,49.0,60.0,20.0,2.0,1125.0
16371,20171207.0,-33.93452516076928,151.15731649767906,4.0,1.0,1.0,3.0,120.0,75.0,10.0,1.0,1125.0
16372,20171223.0,-33.87448157134391,151.22899958149108,1.0,1.0,1.0,1.0,98.0,0.0,0.0,21.0,1125.0
16373,20140907.0,-33.912345936429446,151.19995224036154,1.0,1.0,0.0,1.0,70.0,30.0,0.0,1.0,1125.0
16374,20170307.0,-33.95161899411563,151.20367575803468,3.0,1.0,1.0,1.0,85.0,0.0,0.0,1.0,100.0
16375,20120226.0,-33.89487018960075,151.24518662034936,2.0,1.5,1.0,1.0,65.0,30.0,20.0,1.0,1125.0
16376,20140512.0,-33.88425333785812,151.2136429150735,2.0,1.0,0.0,2.0,82.0,0.0,0.0,1.0,1125.0
16377,20171224.0,-33.88356700690812,151.1969469584842,1.0,1.0,1.0,1.0,40.0,20.0,0.0,6.0,35.0
16378,20151229.0,-33.906317748728554,151.2497179774071,1.0,1.0,0.0,1.0,44.0,0.0,0.0,1.0,7.0
16379,20121024.0,-33.88776162839582,151.28362520669222,1.0,1.0,1.0,1.0,98.0,30.0,50.0,12.0,14.0
16380,20170106.0,-33.812991872665165,151.10560151398371,4.0,2.0,2.0,3.0,111.0,60.0,30.0,1.0,1125.0
16381,20171123.0,-33.92250645590442,151.18558631263173,4.0,1.0,2.0,2.0,150.0,80.0,10.0,1.0,60.0
16382,20110814.0,-33.901135422265725,151.18602739281891,6.0,1.0,2.0,2.0,164.0,130.0,25.0,2.0,1125.0
16383,20140416.0,-33.87811426191483,151.21229226790462,2.0,1.0,1.0,1.0,93.0,40.0,25.0,1.0,1125.0
16384,20160110.0,-33.88734191426217,151.26991984056124,3.0,1.0,1.0,1.0,75.0,0.0,0.0,5.0,1125.0
16385,20171122.0,-33.86837245064679,151.1753159427446,2.0,1.0,1.0,1.0,70.0,50.0,40.0,3.0,6.0
16386,20101102.0,-33.8763825957953,151.22368573502706,2.0,1.0,1.0,1.0,150.0,30.0,10.0,1.0,31.0
16387,20150103.0,-33.88888988623058,151.17467402680137,1.0,1.0,0.0,1.0,80.0,27.0,0.0,7.0,28.0
16388,20171221.0,-33.64133402826127,151.32590857596603,4.0,1.0,1.0,3.0,94.0,0.0,0.0,2.0,7.0
16389,20171225.0,-33.82348989225963,151.0797205054539,5.0,2.0,2.0,2.0,146.0,60.0,20.0,1.0,1125.0
16390,20171225.0,-33.731692886074605,151.28720753999337,2.0,1.0,0.0,2.0,75.0,0.0,0.0,1.0,4.0
16391,20170110.0,-33.841247530092794,151.2069178544526,2.0,1.0,1.0,1.0,190.0,60.0,35.0,4.0,22.0
16392,20140512.0,-33.885481548097914,151.21362851818625,2.0,1.0,1.0,2.0,71.0,0.0,0.0,1.0,1125.0
16393,20171225.0,-33.92509810326297,151.25411993219998,2.0,1.0,0.0,1.0,129.0,0.0,0.0,3.0,14.0
16394,20171225.0,-33.83844033748214,150.98576597626274,1.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,1125.0
16395,20171225.0,-33.837363462015,150.99150108043997,1.0,1.0,1.0,1.0,15.0,0.0,0.0,1.0,2.0
16396,20160129.0,-33.82555641252931,151.24392909234595,1.0,1.0,1.0,1.0,55.0,25.0,0.0,2.0,10.0
16397,20150502.0,-33.888183071887724,151.17078609858888,1.0,1.5,1.0,1.0,35.0,0.0,0.0,10.0,11.0
16398,20170219.0,-33.93863435126044,151.23610820921937,2.0,1.0,1.0,1.0,50.0,0.0,0.0,7.0,21.0
16399,20171225.0,-33.89833882989244,151.17831656824492,2.0,1.0,1.0,1.0,70.0,0.0,0.0,2.0,14.0
16400,20170918.0,-33.88208757721265,151.2780470874451,2.0,1.0,1.0,1.0,75.0,0.0,0.0,3.0,8.0
16401,20170711.0,-33.91490621160266,151.2401832889134,2.0,1.0,0.0,1.0,120.0,30.0,0.0,2.0,7.0
16402,20160826.0,-33.811015599536,151.17627667605768,2.0,1.0,1.0,1.0,44.0,0.0,10.0,1.0,21.0
16403,20130724.0,-33.878528000234624,151.0935911896548,10.0,2.0,1.0,10.0,26.0,0.0,29.0,1.0,1125.0
16404,20171225.0,-33.799945804146034,151.28696960126263,1.0,1.0,1.0,1.0,90.0,30.0,25.0,3.0,1125.0
16405,20170421.0,-33.901227966294734,151.15837544453342,2.0,1.0,1.0,2.0,181.0,0.0,0.0,2.0,14.0
16406,20140311.0,-33.89582491133621,151.25969464591918,2.0,1.0,1.0,1.0,120.0,0.0,0.0,1.0,1125.0
16407,20171007.0,-33.872010174662854,151.16138287127234,2.0,1.0,0.0,1.0,89.0,30.0,0.0,1.0,1125.0
16408,20150720.0,-33.896236914581124,151.27253556402133,2.0,1.0,1.0,2.0,35.0,40.0,150.0,4.0,1125.0
16409,20170228.0,-33.912561005149584,151.20519536820802,5.0,2.0,2.0,3.0,138.0,100.0,15.0,1.0,1125.0
16410,20141020.0,-33.90488407274784,151.2129970255942,2.0,1.0,1.0,1.0,120.0,40.0,10.0,4.0,17.0
16411,20171220.0,-33.88618906884005,151.21223216391527,2.0,1.0,1.0,1.0,116.0,200.0,0.0,16.0,70.0
16412,20150331.0,-33.884508585972945,151.28176918432032,4.0,1.0,1.0,2.0,185.0,0.0,0.0,2.0,1125.0
16413,20170114.0,-33.929155156051394,151.14776081766502,2.0,1.0,1.0,1.0,75.0,0.0,0.0,3.0,7.0
16414,20171117.0,-33.924845877970675,151.18886998865773,2.0,1.0,1.0,2.0,80.0,0.0,0.0,1.0,1125.0
16415,20161106.0,-33.87797170960821,151.19654805769622,2.0,1.0,1.0,1.0,75.0,35.0,0.0,1.0,1125.0
16416,20150720.0,-33.89760151136391,151.2727724737974,2.0,1.0,1.0,1.0,80.0,40.0,40.0,3.0,1125.0
16417,20150922.0,-33.87757665682691,151.1157799508996,2.0,1.0,1.0,1.0,120.0,30.0,0.0,2.0,1125.0
16418,20171226.0,-33.966857960890714,151.1413094110089,2.0,1.0,1.0,1.0,49.0,25.0,0.0,1.0,7.0
16419,20170111.0,-33.81703661210145,151.00901160929408,4.0,1.0,2.0,2.0,119.0,100.0,25.0,2.0,1125.0
16420,20140806.0,-33.89081106699784,151.16693925212138,2.0,1.0,1.0,1.0,80.0,10.0,10.0,3.0,7.0
16421,20171226.0,-33.82063501612989,151.0076611972211,2.0,1.0,1.0,1.0,65.0,0.0,0.0,5.0,17.0
16422,20150201.0,-33.89587029288355,151.2499636802771,1.0,1.0,1.0,1.0,100.0,0.0,0.0,2.0,2.0
16423,20131129.0,-33.91574428765564,151.20892785452386,2.0,1.0,1.0,1.0,65.0,60.0,0.0,1.0,1125.0
16424,20131104.0,-33.872534978391144,151.22443268816215,2.0,1.0,1.0,1.0,84.0,80.0,0.0,4.0,1124.0
16425,20140818.0,-33.92293629712029,151.23233732188032,2.0,1.0,1.0,1.0,51.0,0.0,0.0,3.0,1125.0
16426,20161104.0,-33.771615180259914,151.08809827330316,2.0,1.5,1.0,1.0,61.0,55.0,0.0,1.0,30.0
16427,20160712.0,-33.75693730350967,151.24726837049653,2.0,1.0,0.0,1.0,61.0,0.0,10.0,2.0,7.0
16428,20171118.0,-33.903490115917194,151.17670501694198,5.0,1.0,2.0,2.0,159.0,120.0,50.0,2.0,1125.0
16429,20121109.0,-33.8815324164394,151.2150125664373,2.0,1.0,1.0,1.0,138.0,80.0,0.0,5.0,60.0
16430,20151017.0,-33.952378220193985,151.02944375792552,1.0,1.0,1.0,1.0,120.0,50.0,80.0,3.0,1125.0
16431,20160320.0,-33.941873405341184,151.20488035746956,4.0,1.0,1.0,2.0,85.0,50.0,20.0,1.0,1125.0
16432,20170428.0,-33.7970922861404,151.28500322746842,2.0,1.0,1.0,1.0,152.0,0.0,0.0,2.0,12.0
16433,20170523.0,-33.777132767482605,151.2847062194893,3.0,1.5,0.0,2.0,181.0,50.0,0.0,2.0,36.0
16434,20171226.0,-33.79388118235898,151.13695120314267,4.0,1.0,1.0,3.0,94.0,65.0,12.0,2.0,1124.0
16435,20170124.0,-33.88757331500768,151.1511042551748,2.0,1.0,1.0,1.0,98.0,0.0,0.0,2.0,1125.0
16436,20140708.0,-33.882259696091864,151.19521420873355,2.0,1.5,1.0,1.0,69.0,0.0,10.0,2.0,12.0
16437,20170528.0,-33.93004122266698,151.1458689756532,2.0,1.0,1.0,1.0,75.0,0.0,0.0,3.0,10.0
16438,20151130.0,-33.90445511099257,151.24915292370545,1.0,1.0,1.0,1.0,50.0,20.0,0.0,1.0,1125.0
16439,20171227.0,-33.91121737032908,151.16497589558685,2.0,1.0,0.0,1.0,90.0,40.0,30.0,2.0,21.0
16440,20170101.0,-33.91076320366945,151.2361371865901,4.0,1.0,2.0,2.0,150.0,100.0,0.0,3.0,28.0
16441,20150601.0,-33.776416595446854,151.28470543792332,1.0,1.0,1.0,1.0,61.0,0.0,0.0,3.0,1125.0
16442,20170707.0,-33.88531460681986,151.28006049083234,1.0,1.0,1.0,1.0,40.0,0.0,0.0,7.0,30.0
16443,20171219.0,-33.87779753920424,151.20320946057458,2.0,1.0,1.0,1.0,80.0,10.0,20.0,1.0,1125.0
16444,20160320.0,-33.89714980757204,151.2703486352985,2.0,1.0,1.0,1.0,147.0,70.0,0.0,2.0,1125.0
16445,20130402.0,-33.873123346635126,151.1939088259677,2.0,1.0,1.0,1.0,75.0,15.0,20.0,3.0,30.0
16446,20171227.0,-33.87582105378195,151.1036095422766,5.0,2.0,2.0,3.0,175.0,105.0,0.0,2.0,1125.0
16447,20171215.0,-33.90832880322576,151.20566186740498,2.0,1.0,1.0,1.0,125.0,50.0,0.0,2.0,1125.0
16448,20150517.0,-33.932628199485514,151.1437933794279,2.0,1.0,1.0,1.0,65.0,25.0,0.0,1.0,7.0
16449,20141224.0,-33.82252258587102,151.2303446665573,3.0,2.0,2.0,2.0,181.0,0.0,0.0,2.0,1125.0
16450,20160601.0,-33.89976121567971,151.20958658763996,2.0,1.0,1.0,1.0,90.0,30.0,0.0,1.0,1125.0
16451,20121016.0,-33.88898159965978,151.28011693292262,4.0,1.0,1.0,2.0,150.0,100.0,25.0,3.0,1125.0
16452,20151030.0,-33.81730462680449,151.05561556443294,3.0,1.0,2.0,3.0,55.0,20.0,40.0,2.0,30.0
16453,20161227.0,-33.890436247173355,151.26007808767406,1.0,1.0,1.0,1.0,70.0,0.0,0.0,2.0,28.0
16454,20171226.0,-33.78988060314065,151.17868171925298,2.0,1.0,1.0,1.0,85.0,0.0,0.0,1.0,30.0
16455,20171226.0,-33.790505228897096,151.18006504835816,2.0,1.0,1.0,1.0,70.0,0.0,0.0,1.0,365.0
16456,20170620.0,-33.88873828560732,151.20886342028655,2.0,1.0,1.0,1.0,75.0,25.0,0.0,1.0,1125.0
16457,20171227.0,-33.884342520135604,151.2155544459556,2.0,1.0,1.0,1.0,150.0,30.0,0.0,2.0,1125.0
16458,20171227.0,-33.851065698332704,151.13783505179813,1.0,1.0,1.0,1.0,70.0,0.0,0.0,7.0,90.0
16459,20160202.0,-33.768179698489625,151.28594707110918,2.0,1.0,1.0,1.0,125.0,0.0,0.0,2.0,3.0
16460,20130815.0,-33.88952303430671,151.21478679183286,2.0,1.0,0.0,1.0,63.0,50.0,20.0,1.0,10.0
16461,20150825.0,-33.88799562787633,151.15822771827033,2.0,1.0,0.0,1.0,98.0,0.0,0.0,1.0,1125.0
16462,20150526.0,-33.88856700211984,151.24199847328592,2.0,1.0,1.0,1.0,92.0,0.0,0.0,3.0,14.0
16463,20161104.0,-33.77090762900703,151.0899403535119,4.0,1.0,1.0,3.0,100.0,80.0,20.0,1.0,1125.0
16464,20151117.0,-33.884863472622435,151.179144016916,2.0,1.5,1.0,1.0,75.0,40.0,0.0,1.0,1125.0
16465,20170328.0,-33.78922250798019,151.28345931728683,2.0,1.0,1.0,1.0,140.0,30.0,0.0,2.0,1125.0
16466,20170129.0,-33.94073270466711,151.2394398926711,1.0,1.0,1.0,1.0,40.0,6.0,0.0,1.0,1125.0
16467,20140417.0,-33.933518782243056,151.1946815888099,3.0,1.0,1.0,1.0,59.0,20.0,20.0,1.0,1125.0
16468,20140815.0,-33.92826677454327,151.1878618696033,3.0,1.5,2.0,2.0,120.0,30.0,30.0,28.0,1124.0
16469,20161006.0,-33.766856155522674,151.1613452499712,2.0,1.0,1.0,1.0,119.0,60.0,0.0,2.0,1125.0
16470,20130628.0,-33.890693361530374,151.17467953862058,1.0,1.0,1.0,1.0,57.0,50.0,0.0,4.0,10.0
16471,20170802.0,-33.878547722474075,151.19712862742026,5.0,1.0,1.0,3.0,187.0,68.0,15.0,2.0,100.0
16472,20171028.0,-33.92187537232811,151.22579144571256,4.0,1.0,1.0,1.0,119.0,20.0,0.0,2.0,10.0
16473,20120319.0,-33.87069259984591,151.22148998987038,2.0,1.0,1.0,1.0,109.0,65.0,29.0,20.0,365.0
16474,20151227.0,-33.876696586040694,151.21936607409086,1.0,1.0,1.0,1.0,61.0,10.0,0.0,1.0,1125.0
16475,20151227.0,-33.875359288280684,151.22165690572194,2.0,1.0,1.0,1.0,100.0,9.0,10.0,1.0,1125.0
16476,20151203.0,-33.658669591419766,151.30865441044904,2.0,1.0,1.0,1.0,85.0,30.0,0.0,2.0,60.0
16477,20150713.0,-33.85093542803311,151.21609477876262,3.0,1.0,1.0,2.0,150.0,60.0,0.0,2.0,21.0
16478,20151025.0,-33.879915234760034,151.21412722298516,2.0,1.0,1.0,1.0,129.0,106.0,0.0,1.0,1125.0
16479,20160406.0,-33.89529706378653,151.27207192636146,2.0,1.5,1.0,1.0,85.0,50.0,0.0,4.0,4.0
16480,20140331.0,-33.8468800256914,151.21429120474815,2.0,1.0,1.0,1.0,115.0,0.0,0.0,5.0,1125.0
